StationID	WaterbodyName	Location	Latitude	Longitude	SampleID	CollDate	Activity Category	Index.Name	Index.Region	FinalID	LifeStage	NonUnique	NonTarget	Count	Count_Original	OTU0	OTU1	OTU2	Phylum	SubPhylum	Class	SubClass	Order	SubOrder	Family	SubFamily	Tribe	Genus	SubGenus	Species	Variety	Rank	FFG	Habit	TolVal	Voltinism	BCG_Atr	TV_Urb	Invasive
ATKI-102-X-2016  					ATKI-102-X-2016  	2016-04-05		MSW.1999.Bugs	EPIEDMONT	CORYNONEURA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Corynoneura				Genus	col	sp	4.1		X	4.1	0
ATKI-102-X-2016  					ATKI-102-X-2016  	2016-04-05		MSW.1999.Bugs	EPIEDMONT	EUKIEFFERIELLA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Eukiefferiella				Genus	col	sp	6.1		X	6.1	0
ATKI-102-X-2016  					ATKI-102-X-2016  	2016-04-05		MSW.1999.Bugs	EPIEDMONT	ORTHOCLADIUS	X	No	0	61	61				Arthropoda		Insecta		Diptera		Chironomidae			Orthocladius				Genus	col	"sp, bu"	9.2		X	9.2	0
ATKI-102-X-2016  					ATKI-102-X-2016  	2016-04-05		MSW.1999.Bugs	EPIEDMONT	RHEOCRICOTOPUS	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Rheocricotopus				Genus	col	sp	6.2		X	6.2	0
ATKI-102-X-2016  					ATKI-102-X-2016  	2016-04-05		MSW.1999.Bugs	EPIEDMONT	THIENEMANNIELLA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Thienemanniella				Genus	col	sp	5.1		X	5.1	0
ATKI-102-X-2016  					ATKI-102-X-2016  	2016-04-05		MSW.1999.Bugs	EPIEDMONT	TVETENIA	X	No	0	2	2				Arthropoda		Insecta		Diptera		Chironomidae			Tvetenia				Genus	col	sp	5.1		X	5.1	0
ATKI-102-X-2016  					ATKI-102-X-2016  	2016-04-05		MSW.1999.Bugs	EPIEDMONT	DIAMESINAE	X	Yes	0	3	3				Arthropoda		Insecta		Diptera		Chironomidae		Diamesini					Tribe	col		7.1		X	7.1	0
ATKI-102-X-2016  					ATKI-102-X-2016  	2016-04-05		MSW.1999.Bugs	EPIEDMONT	DIAMESA	X	No	0	3	3				Arthropoda		Insecta		Diptera		Chironomidae		Diamesini	Diamesa				Genus	col	sp	8.5		X	8.5	0
ATKI-104-R-2016					ATKI-104-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	ENCHYTRAEIDAE	X	No	0	1	1				Annelida		Oligochaeta		Haplotaxida		Enchytraeidae							Family	col	bu	9.1		X	9.1	0
ATKI-104-R-2016					ATKI-104-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	EPHEMERELLA	X	No	0	20	20				Arthropoda		Insecta		Ephemeroptera		Ephemerellidae			Ephemerella				Genus	col	"cn, sw"	2.3		X	2.3	0
ATKI-104-R-2016					ATKI-104-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	MACCAFFERTIUM	X	No	0	2	2				Arthropoda		Insecta		Ephemeroptera		Heptageniidae			Maccaffertium				Genus	scr	cn	3		X	3	0
ATKI-104-R-2016					ATKI-104-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	PROSTOIA	X	No	0	4	4				Arthropoda		Insecta		Plecoptera		Nemouridae			Prostoia				Genus	shr	"sp, cn"	4.5		X	4.5	0
ATKI-104-R-2016					ATKI-104-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	PERLODIDAE	X	Yes	0	1	1				Arthropoda		Insecta		Plecoptera		Perlodidae							Family	pre	cn	2.2		X	2.2	0
ATKI-104-R-2016					ATKI-104-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	ISOPERLA	X	No	0	1	1				Arthropoda		Insecta		Plecoptera		Perlodidae			Isoperla				Genus	pre	"cn, sp"	2.4		X	2.4	0
ATKI-104-R-2016					ATKI-104-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	GLOSSOSOMA	X	No	0	3	3				Arthropoda		Insecta		Trichoptera		Glossosomatidae		Glossosomatini	Glossosoma				Genus	scr	cn			X		0
ATKI-104-R-2016					ATKI-104-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	CHEUMATOPSYCHE	X	No	0	11	11				Arthropoda		Insecta		Trichoptera		Hydropsychidae			Cheumatopsyche				Genus	fil	cn	6.5		X	6.5	0
ATKI-104-R-2016					ATKI-104-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	DIPLECTRONA	X	No	0	2	2				Arthropoda		Insecta		Trichoptera		Hydropsychidae			Diplectrona				Genus	fil	cn	2.7		X	2.7	0
ATKI-104-R-2016					ATKI-104-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	HYDROPSYCHE	X	No	0	15	15				Arthropoda		Insecta		Trichoptera		Hydropsychidae			Hydropsyche				Genus	fil	cn	7.5		X	7.5	0
ATKI-104-R-2016					ATKI-104-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	LIMNEPHILIDAE	X	No	0	1	1				Arthropoda		Insecta		Trichoptera		Limnephilidae							Family	shr	"cb, sp, cn"	3.4		X	3.4	0
ATKI-104-R-2016					ATKI-104-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	CHIMARRA	X	No	0	1	1				Arthropoda		Insecta		Trichoptera		Philopotamidae			Chimarra				Genus	fil	cn	4.4		X	4.4	0
ATKI-104-R-2016					ATKI-104-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	OULIMNIUS	X	No	0	1	1				Arthropoda		Insecta		Coleoptera		Elmidae			Oulimnius				Genus	scr	cn	2.7		X	2.7	0
ATKI-104-R-2016					ATKI-104-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	PROMORESIA	X	No	0	1	1				Arthropoda		Insecta		Coleoptera		Elmidae			Promoresia				Genus	scr	cn			X		0
ATKI-104-R-2016					ATKI-104-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	MICROTENDIPES	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae		Chironomini	Microtendipes				Genus	fil	cn	4.9		X	4.9	0
ATKI-104-R-2016					ATKI-104-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	POLYPEDILUM	X	No	0	3	3				Arthropoda		Insecta		Diptera		Chironomidae		Chironomini	Polypedilum				Genus	shr	"cb, cn"	6.3		X	6.3	0
ATKI-104-R-2016					ATKI-104-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	ORTHOCLADIINAE	X	Yes	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Orthocladiinae				Genus	col		7.6		X	7.6	0
ATKI-104-R-2016					ATKI-104-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	CORYNONEURA	X	No	0	11	11				Arthropoda		Insecta		Diptera		Chironomidae			Corynoneura				Genus	col	sp	4.1		X	4.1	0
ATKI-104-R-2016					ATKI-104-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	ORTHOCLADIUS	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Orthocladius				Genus	col	"sp, bu"	9.2		X	9.2	0
ATKI-104-R-2016					ATKI-104-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	PARAMETRIOCNEMUS	X	No	0	2	2				Arthropoda		Insecta		Diptera		Chironomidae			Parametriocnemus				Genus	col	sp	4.6		X	4.6	0
ATKI-104-R-2016					ATKI-104-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	PARAPHAENOCLADIUS	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Paraphaenocladius				Genus	col	sp	4		X	4	0
ATKI-104-R-2016					ATKI-104-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	RHEOCRICOTOPUS	X	No	0	2	2				Arthropoda		Insecta		Diptera		Chironomidae			Rheocricotopus				Genus	col	sp	6.2		X	6.2	0
ATKI-104-R-2016					ATKI-104-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	THIENEMANNIELLA	X	No	0	2	2				Arthropoda		Insecta		Diptera		Chironomidae			Thienemanniella				Genus	col	sp	5.1		X	5.1	0
ATKI-104-R-2016					ATKI-104-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	TVETENIA	X	No	0	9	9				Arthropoda		Insecta		Diptera		Chironomidae			Tvetenia				Genus	col	sp	5.1		X	5.1	0
ATKI-104-R-2016					ATKI-104-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	THIENEMANNIMYIA GROUP	X	No	0	3	3				Arthropoda		Insecta		Diptera		Chironomidae			Thienemannimyia group				Genus	pre	sp	8.2		X	8.2	0
ATKI-104-R-2016					ATKI-104-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	CLINOCERA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Empididae			Clinocera				Genus	pre	cn	7.4		X	7.4	0
ATKI-104-R-2016					ATKI-104-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	PROSIMULIUM	X	No	0	8	8				Arthropoda		Insecta		Diptera		Simuliidae		Prosimuliini	Prosimulium				Genus	fil	cn	2.4		X	2.4	0
ATKI-104-R-2016					ATKI-104-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	SIMULIUM	X	No	0	6	6				Arthropoda		Insecta		Diptera		Simuliidae		Simuliini	Simulium				Genus	fil	cn	5.7		X	5.7	0
ATKI-104-R-2016					ATKI-104-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	ANTOCHA	X	No	0	3	3				Arthropoda		Insecta		Diptera		Tipulidae			Antocha				Genus	col	cn	8		X	8	0
ATKI-106-R-2016					ATKI-106-R-2016	2016-03-30		MSW.1999.Bugs	EPIEDMONT	AMPHINEMURA	X	No	0	5	5				Arthropoda		Insecta		Plecoptera		Nemouridae			Amphinemura				Genus	shr	"sp, cn"	3		X	3	0
ATKI-106-R-2016					ATKI-106-R-2016	2016-03-30		MSW.1999.Bugs	EPIEDMONT	DIPLECTRONA	X	No	0	2	2				Arthropoda		Insecta		Trichoptera		Hydropsychidae			Diplectrona				Genus	fil	cn	2.7		X	2.7	0
ATKI-106-R-2016					ATKI-106-R-2016	2016-03-30		MSW.1999.Bugs	EPIEDMONT	HYDROPSYCHE	X	No	0	2	2				Arthropoda		Insecta		Trichoptera		Hydropsychidae			Hydropsyche				Genus	fil	cn	7.5		X	7.5	0
ATKI-106-R-2016					ATKI-106-R-2016	2016-03-30		MSW.1999.Bugs	EPIEDMONT	PHILOPOTAMIDAE	X	No	0	1	1				Arthropoda		Insecta		Trichoptera		Philopotamidae							Family	fil	cn	2.6		X	2.6	0
ATKI-106-R-2016					ATKI-106-R-2016	2016-03-30		MSW.1999.Bugs	EPIEDMONT	ANCHYTARSUS	X	No	0	1	1				Arthropoda		Insecta		Coleoptera		Ptilodactylidae			Anchytarsus				Genus	shr	cn	3.1		X	3.1	0
ATKI-106-R-2016					ATKI-106-R-2016	2016-03-30		MSW.1999.Bugs	EPIEDMONT	DICROTENDIPES	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae		Chironomini	Dicrotendipes				Genus	col	bu	9		X	9	0
ATKI-106-R-2016					ATKI-106-R-2016	2016-03-30		MSW.1999.Bugs	EPIEDMONT	POLYPEDILUM	X	No	0	11	11				Arthropoda		Insecta		Diptera		Chironomidae		Chironomini	Polypedilum				Genus	shr	"cb, cn"	6.3		X	6.3	0
ATKI-106-R-2016					ATKI-106-R-2016	2016-03-30		MSW.1999.Bugs	EPIEDMONT	PARATANYTARSUS	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae		Tanytarsini	Paratanytarsus				Genus	col	sp	7.7		X	7.7	0
ATKI-106-R-2016					ATKI-106-R-2016	2016-03-30		MSW.1999.Bugs	EPIEDMONT	ORTHOCLADIINAE	X	Yes	0	12	12				Arthropoda		Insecta		Diptera		Chironomidae			Orthocladiinae				Genus	col		7.6		X	7.6	0
ATKI-106-R-2016					ATKI-106-R-2016	2016-03-30		MSW.1999.Bugs	EPIEDMONT	CRICOTOPUS	X	No	0	2	2				Arthropoda		Insecta		Diptera		Chironomidae			Cricotopus				Genus	shr	"cn, bu"	9.6		X	9.6	0
ATKI-106-R-2016					ATKI-106-R-2016	2016-03-30		MSW.1999.Bugs	EPIEDMONT	HYDROBAENUS	X	No	0	2	2				Arthropoda		Insecta		Diptera		Chironomidae			Hydrobaenus				Genus	scr	sp	7.2		X	7.2	0
ATKI-106-R-2016					ATKI-106-R-2016	2016-03-30		MSW.1999.Bugs	EPIEDMONT	ORTHOCLADIUS	X	No	0	45	45				Arthropoda		Insecta		Diptera		Chironomidae			Orthocladius				Genus	col	"sp, bu"	9.2		X	9.2	0
ATKI-106-R-2016					ATKI-106-R-2016	2016-03-30		MSW.1999.Bugs	EPIEDMONT	TVETENIA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Tvetenia				Genus	col	sp	5.1		X	5.1	0
ATKI-106-R-2016					ATKI-106-R-2016	2016-03-30		MSW.1999.Bugs	EPIEDMONT	DIAMESINAE	X	Yes	0	2	2				Arthropoda		Insecta		Diptera		Chironomidae		Diamesini					Tribe	col		7.1		X	7.1	0
ATKI-106-R-2016					ATKI-106-R-2016	2016-03-30		MSW.1999.Bugs	EPIEDMONT	DIAMESA	X	No	0	28	28				Arthropoda		Insecta		Diptera		Chironomidae		Diamesini	Diamesa				Genus	col	sp	8.5		X	8.5	0
ATKI-106-R-2016					ATKI-106-R-2016	2016-03-30		MSW.1999.Bugs	EPIEDMONT	CLINOCERA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Empididae			Clinocera				Genus	pre	cn	7.4		X	7.4	0
ATKI-106-R-2016					ATKI-106-R-2016	2016-03-30		MSW.1999.Bugs	EPIEDMONT	SIMULIUM	X	No	0	2	2				Arthropoda		Insecta		Diptera		Simuliidae		Simuliini	Simulium				Genus	fil	cn	5.7		X	5.7	0
ATKI-106-R-2016					ATKI-106-R-2016	2016-03-30		MSW.1999.Bugs	EPIEDMONT	ANTOCHA	X	No	0	2	2				Arthropoda		Insecta		Diptera		Tipulidae			Antocha				Genus	col	cn	8		X	8	0
ATKI-106-R-2016					ATKI-106-R-2016	2016-03-30		MSW.1999.Bugs	EPIEDMONT	TIPULA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Tipulidae			Tipula				Genus	shr	bu	6.7		X	6.7	0
ATKI-302-R-2016					ATKI-302-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	LUMBRICULIDAE	X	No	0	1	1				Annelida		Oligochaeta		Lumbriculida		Lumbriculidae							Family	col	bu	6.6		X	6.6	0
ATKI-302-R-2016					ATKI-302-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	SYNURELLA	X	No	0	1	1				Arthropoda		Insecta		Amphipoda		Crangonyctidae			Synurella				Genus			0.4		X	0.4	0
ATKI-302-R-2016					ATKI-302-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	GAMMARUS	X	No	0	2	2				Arthropoda		Malacostraca		Amphipoda		Gammaridae			Gammarus				Genus	shr	sp	6.7		X	6.7	0
ATKI-302-R-2016					ATKI-302-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	AMELETUS	X	No	0	1	1				Arthropoda		Insecta		Ephemeroptera		Ameletidae			Ameletus				Genus	col	"sw, cb"	2.6		X	2.6	0
ATKI-302-R-2016					ATKI-302-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	EPHEMERELLA	X	No	0	7	7				Arthropoda		Insecta		Ephemeroptera		Ephemerellidae			Ephemerella				Genus	col	"cn, sw"	2.3		X	2.3	0
ATKI-302-R-2016					ATKI-302-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	HAPLOPERLA	X	No	0	1	1				Arthropoda		Insecta		Plecoptera		Chloroperlidae			Haploperla				Genus	pre	cn	1.6		X	1.6	0
ATKI-302-R-2016					ATKI-302-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	AMPHINEMURA	X	No	0	1	1				Arthropoda		Insecta		Plecoptera		Nemouridae			Amphinemura				Genus	shr	"sp, cn"	3		X	3	0
ATKI-302-R-2016					ATKI-302-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	CHEUMATOPSYCHE	X	No	0	23	23				Arthropoda		Insecta		Trichoptera		Hydropsychidae			Cheumatopsyche				Genus	fil	cn	6.5		X	6.5	0
ATKI-302-R-2016					ATKI-302-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	HYDROPSYCHE	X	No	0	27	27				Arthropoda		Insecta		Trichoptera		Hydropsychidae			Hydropsyche				Genus	fil	cn	7.5		X	7.5	0
ATKI-302-R-2016					ATKI-302-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	CHIMARRA	X	No	0	6	6				Arthropoda		Insecta		Trichoptera		Philopotamidae			Chimarra				Genus	fil	cn	4.4		X	4.4	0
ATKI-302-R-2016					ATKI-302-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	POLYPEDILUM	X	No	0	2	2				Arthropoda		Insecta		Diptera		Chironomidae		Chironomini	Polypedilum				Genus	shr	"cb, cn"	6.3		X	6.3	0
ATKI-302-R-2016					ATKI-302-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	MICROPSECTRA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae		Tanytarsini	Micropsectra				Genus	col	"cb, sp"	2.1		X	2.1	0
ATKI-302-R-2016					ATKI-302-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	RHEOTANYTARSUS	X	No	0	4	4				Arthropoda		Insecta		Diptera		Chironomidae		Tanytarsini	Rheotanytarsus				Genus	fil	cn	7.2		X	7.2	0
ATKI-302-R-2016					ATKI-302-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	CORYNONEURA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Corynoneura				Genus	col	sp	4.1		X	4.1	0
ATKI-302-R-2016					ATKI-302-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	ORTHOCLADIUS	X	No	0	9	9				Arthropoda		Insecta		Diptera		Chironomidae			Orthocladius				Genus	col	"sp, bu"	9.2		X	9.2	0
ATKI-302-R-2016					ATKI-302-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	THIENEMANNIELLA	X	No	0	3	3				Arthropoda		Insecta		Diptera		Chironomidae			Thienemanniella				Genus	col	sp	5.1		X	5.1	0
ATKI-302-R-2016					ATKI-302-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	TVETENIA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Tvetenia				Genus	col	sp	5.1		X	5.1	0
ATKI-302-R-2016					ATKI-302-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	CLINOCERA	X	No	0	2	2				Arthropoda		Insecta		Diptera		Empididae			Clinocera				Genus	pre	cn	7.4		X	7.4	0
ATKI-302-R-2016					ATKI-302-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	PROSIMULIUM	X	No	0	6	6				Arthropoda		Insecta		Diptera		Simuliidae		Prosimuliini	Prosimulium				Genus	fil	cn	2.4		X	2.4	0
ATKI-302-R-2016					ATKI-302-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	ANTOCHA	X	No	0	10	10				Arthropoda		Insecta		Diptera		Tipulidae			Antocha				Genus	col	cn	8		X	8	0
ATKI-302-R-2016					ATKI-302-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	PROSTOMA	X	No	0	1	1				Nemertea		Enopla		Hoplonemertea		Tetrastemmatidae			Prostoma				Genus	pre		7.3		X	7.3	0
ATKI-302-R-2016					ATKI-302-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	PROTOPLASA	X	No	0	3	3				Arthropoda		Insecta		Diptera		Tanyderidae			Protoplasa				Genus	col		5		X	5	0
ATKI-302-R-2016					ATKI-302-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	LEPIDOPTERA	X	No	0	1	1				Arthropoda		Insecta		Lepidoptera									Order			6.7		X	6.7	0
ATKI-303-R-2016					ATKI-303-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	CHEUMATOPSYCHE	X	No	0	16	16				Arthropoda		Insecta		Trichoptera		Hydropsychidae			Cheumatopsyche				Genus	fil	cn	6.5		X	6.5	0
ATKI-303-R-2016					ATKI-303-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	HYDROPSYCHE	X	No	0	21	21				Arthropoda		Insecta		Trichoptera		Hydropsychidae			Hydropsyche				Genus	fil	cn	7.5		X	7.5	0
ATKI-303-R-2016					ATKI-303-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	CHIMARRA	X	No	0	3	3				Arthropoda		Insecta		Trichoptera		Philopotamidae			Chimarra				Genus	fil	cn	4.4		X	4.4	0
ATKI-303-R-2016					ATKI-303-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	NEOPHYLAX	X	No	0	1	1				Arthropoda		Insecta		Trichoptera		Uenoidae			Neophylax				Genus	scr	cn	2.7		X	2.7	0
ATKI-303-R-2016					ATKI-303-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	MICROTENDIPES	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae		Chironomini	Microtendipes				Genus	fil	cn	4.9		X	4.9	0
ATKI-303-R-2016					ATKI-303-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	EUKIEFFERIELLA	X	No	0	7	7				Arthropoda		Insecta		Diptera		Chironomidae			Eukiefferiella				Genus	col	sp	6.1		X	6.1	0
ATKI-303-R-2016					ATKI-303-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	ORTHOCLADIUS	X	No	0	8	8				Arthropoda		Insecta		Diptera		Chironomidae			Orthocladius				Genus	col	"sp, bu"	9.2		X	9.2	0
ATKI-303-R-2016					ATKI-303-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	PARAMETRIOCNEMUS	X	No	0	2	2				Arthropoda		Insecta		Diptera		Chironomidae			Parametriocnemus				Genus	col	sp	4.6		X	4.6	0
ATKI-303-R-2016					ATKI-303-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	THIENEMANNIELLA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Thienemanniella				Genus	col	sp	5.1		X	5.1	0
ATKI-303-R-2016					ATKI-303-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	SYMPOTTHASTIA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae		Diamesini	Sympotthastia				Genus	col	sp	8.2		X	8.2	0
ATKI-303-R-2016					ATKI-303-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	PROSIMULIUM	X	No	0	1	1				Arthropoda		Insecta		Diptera		Simuliidae		Prosimuliini	Prosimulium				Genus	fil	cn	2.4		X	2.4	0
ATKI-303-R-2016					ATKI-303-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	TIPULIDAE	X	No	0	1	1				Arthropoda		Insecta		Diptera		Tipulidae							Family	pre	"bu, sp"	4.8		X	4.8	0
ATKI-303-R-2016					ATKI-303-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	ANTOCHA	X	No	0	29	29				Arthropoda		Insecta		Diptera		Tipulidae			Antocha				Genus	col	cn	8		X	8	0
ATKI-303-R-2016					ATKI-303-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	FERRISSIA	X	No	0	3	3				Mollusca		Gastropoda		Basommatophora		Ancylidae			Ferrissia				Genus	scr	cb	7		X	7	0
ATKI-303-R-2016					ATKI-303-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	CRANGONYX	X	No	0	1	1				Arthropoda		Malacostraca		Amphipoda		Crangonyctidae			Crangonyx				Genus	col	sp	6.7		X	6.7	0
ATKI-303-R-2016					ATKI-303-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	GAMMARUS	X	No	0	1	1				Arthropoda		Malacostraca		Amphipoda		Gammaridae			Gammarus				Genus	shr	sp	6.7		X	6.7	0
ATKI-303-R-2016					ATKI-303-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	EPHEMERELLA	X	No	0	10	10				Arthropoda		Insecta		Ephemeroptera		Ephemerellidae			Ephemerella				Genus	col	"cn, sw"	2.3		X	2.3	0
ATKI-303-R-2016					ATKI-303-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	ISONYCHIA	X	No	0	1	1				Arthropoda		Insecta		Ephemeroptera		Isonychiidae			Isonychia				Genus	fil	"sw, cn"	2.5		X	2.5	0
ATKI-303-R-2016					ATKI-303-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	CAPNIIDAE	X	No	0	1	1				Arthropoda		Insecta		Plecoptera		Capniidae							Family	shr	"sp, cn"	3.7		X	3.7	0
ATKI-303-R-2016					ATKI-303-R-2016	2016-03-10		MSW.1999.Bugs	EPIEDMONT	PROSTOIA	X	No	0	2	2				Arthropoda		Insecta		Plecoptera		Nemouridae			Prostoia				Genus	shr	"sp, cn"	4.5		X	4.5	0
BACK-101-R-2016					BACK-101-R-2016	2016-03-17		MSW.1999.Bugs	EPIEDMONT	LUMBRICULIDAE	X	No	0	1	1				Annelida		Oligochaeta		Lumbriculida		Lumbriculidae							Family	col	bu	6.6		X	6.6	0
BACK-101-R-2016					BACK-101-R-2016	2016-03-17		MSW.1999.Bugs	EPIEDMONT	PHYSA	X	No	0	49	49				Mollusca		Gastropoda		Basommatophora		Physidae			Physa				Genus	scr	cb	7		X	7	0
BACK-101-R-2016					BACK-101-R-2016	2016-03-17		MSW.1999.Bugs	EPIEDMONT	CALOPTERYX	X	No	0	2	2				Arthropoda		Insecta		Odonata		Calopterygidae			Calopteryx				Genus	pre	cb	8.3		X	8.3	0
BACK-101-R-2016					BACK-101-R-2016	2016-03-17		MSW.1999.Bugs	EPIEDMONT	ARGIA	X	No	0	1	1				Arthropoda		Insecta		Odonata		Coenagrionidae			Argia				Genus	pre	"cn, cb, sp"	9.3		X	9.3	0
BACK-101-R-2016					BACK-101-R-2016	2016-03-17		MSW.1999.Bugs	EPIEDMONT	HYDROPSYCHE	X	No	0	4	4				Arthropoda		Insecta		Trichoptera		Hydropsychidae			Hydropsyche				Genus	fil	cn	7.5		X	7.5	0
BACK-101-R-2016					BACK-101-R-2016	2016-03-17		MSW.1999.Bugs	EPIEDMONT	DICROTENDIPES	X	No	0	3	3				Arthropoda		Insecta		Diptera		Chironomidae		Chironomini	Dicrotendipes				Genus	col	bu	9		X	9	0
BACK-101-R-2016					BACK-101-R-2016	2016-03-17		MSW.1999.Bugs	EPIEDMONT	ORTHOCLADIINAE	X	Yes	0	3	3				Arthropoda		Insecta		Diptera		Chironomidae			Orthocladiinae				Genus	col		7.6		X	7.6	0
BACK-101-R-2016					BACK-101-R-2016	2016-03-17		MSW.1999.Bugs	EPIEDMONT	CRICOTOPUS	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Cricotopus				Genus	shr	"cn, bu"	9.6		X	9.6	0
BACK-101-R-2016					BACK-101-R-2016	2016-03-17		MSW.1999.Bugs	EPIEDMONT	ORTHOCLADIUS	X	No	0	11	11				Arthropoda		Insecta		Diptera		Chironomidae			Orthocladius				Genus	col	"sp, bu"	9.2		X	9.2	0
